feature,kras_egfr_group,value
COL1A2,KRAS only,2.8977527618408203
COL1A2,KRAS only,2.6364903450012207
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7071738243103027
COL1A2,KRAS only,2.4541304111480713
COL1A2,KRAS only,2.299832582473755
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.164827346801758
COL1A2,KRAS only,1.981423020362854
COL1A2,KRAS only,2.5877177715301514
COL1A2,KRAS only,2.5108981132507324
COL1A2,KRAS only,2.1151821613311768
COL1A2,KRAS only,2.114149570465088
COL1A2,KRAS only,2.687584400177002
COL1A2,KRAS only,2.446293830871582
COL1A2,KRAS only,2.5169177055358887
COL1A2,KRAS only,2.5447280406951904
COL1A2,KRAS only,2.9106457233428955
COL1A2,KRAS only,1.9352413415908813
COL1A2,KRAS only,2.5899808406829834
COL1A2,KRAS only,2.442563056945801
COL1A2,KRAS only,2.3184943199157715
COL1A2,KRAS only,2.3765201568603516
COL1A2,KRAS only,2.6927337646484375
COL1A2,KRAS only,2.7088258266448975
COL1A2,KRAS only,2.6154792308807373
COL1A2,KRAS only,1.9273191690444946
COL1A2,KRAS only,2.6819076538085938
COL1A2,KRAS only,1.642389178276062
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.688429117202759
COL1A2,KRAS only,3.070112466812134
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.176290273666382
COL1A2,KRAS only,2.4781360626220703
COL1A2,KRAS only,2.6596012115478516
COL1A2,KRAS only,2.2207374572753906
COL1A2,KRAS only,2.607588052749634
COL1A2,KRAS only,2.5396833419799805
COL1A2,KRAS only,1.9686994552612305
COL1A2,KRAS only,2.6834168434143066
COL1A2,KRAS only,2.4996371269226074
COL1A2,KRAS only,2.6237661838531494
COL1A2,KRAS only,2.4711754322052
COL1A2,KRAS only,2.127210855484009
COL1A2,KRAS only,2.3401167392730713
COL1A2,KRAS only,2.670095205307007
COL1A2,KRAS only,2.2934823036193848
COL1A2,KRAS only,2.0415327548980713
COL1A2,KRAS only,2.396374225616455
COL1A2,KRAS only,2.6022696495056152
COL1A2,KRAS only,2.386471748352051
COL1A2,KRAS only,2.398747205734253
COL1A2,KRAS only,2.366159439086914
COL1A2,KRAS only,2.5242037773132324
COL1A2,KRAS only,3.049734115600586
COL1A2,KRAS only,2.583493232727051
COL1A2,KRAS only,2.335568428039551
COL1A2,KRAS only,2.42436146736145
COL1A2,KRAS only,2.7240288257598877
COL1A2,KRAS only,2.1823971271514893
COL1A2,KRAS only,2.5475926399230957
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.735635995864868
COL1A2,KRAS only,3.6049935817718506
COL1A2,KRAS only,2.690433979034424
COL1A2,KRAS only,2.2259411811828613
COL1A2,KRAS only,2.2971768379211426
COL1A2,KRAS only,2.008406639099121
COL1A2,KRAS only,2.1700291633605957
COL1A2,KRAS only,2.522428035736084
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4848473072052
COL1A2,KRAS only,2.8297770023345947
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.5792393684387207
COL1A2,KRAS only,2.2555336952209473
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.248988628387451
COL1A2,KRAS only,3.0570502281188965
COL1A2,KRAS only,2.4812798500061035
COL1A2,KRAS only,2.26025652885437
COL1A2,KRAS only,2.855257034301758
COL1A2,KRAS only,2.8720240592956543
COL1A2,KRAS only,2.540553092956543
COL1A2,KRAS only,2.670165777206421
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.5529379844665527
COL1A2,KRAS only,2.811815023422241
COL1A2,KRAS only,2.4862771034240723
COL1A2,KRAS only,2.77950119972229
COL1A2,KRAS only,2.2587220668792725
COL1A2,KRAS only,2.838470697402954
COL1A2,KRAS only,2.289246082305908
COL1A2,KRAS only,2.220608949661255
COL1A2,KRAS only,2.549846887588501
COL1A2,KRAS only,2.654222249984741
COL1A2,KRAS only,1.9393433332443237
COL1A2,KRAS only,2.71269154548645
COL1A2,KRAS only,2.466430187225342
COL1A2,KRAS only,2.497328281402588
COL1A2,KRAS only,2.798546075820923
COL1A2,KRAS only,2.3922951221466064
COL1A2,KRAS only,3.6822831630706787
COL1A2,KRAS only,2.315696954727173
COL1A2,KRAS only,2.0976755619049072
COL1A2,KRAS only,1.5486376285552979
COL1A2,KRAS only,2.2763941287994385
COL1A2,KRAS only,2.340376138687134
COL1A2,KRAS only,2.6567726135253906
COL1A2,KRAS only,2.9342894554138184
COL1A2,KRAS only,1.9927372932434082
COL1A2,KRAS only,3.0500638484954834
COL1A2,KRAS only,2.8248398303985596
COL1A2,KRAS only,1.7528116703033447
COL1A2,KRAS only,2.681872606277466
COL1A2,KRAS only,2.9415552616119385
COL1A2,KRAS only,2.7671282291412354
COL1A2,KRAS only,2.574441909790039
COL1A2,KRAS only,2.1843373775482178
COL1A2,KRAS only,2.6408026218414307
COL1A2,KRAS only,2.354001045227051
COL1A2,KRAS only,2.731492280960083
COL1A2,KRAS only,2.5770885944366455
COL1A2,KRAS only,2.2303595542907715
COL1A2,KRAS only,1.824623942375183
COL1A2,KRAS only,2.6105477809906006
COL1A2,KRAS only,2.133181571960449
COL1A2,KRAS only,2.7566866874694824
COL1A2,KRAS only,3.250617265701294
COL1A2,KRAS only,2.56943941116333
COL1A2,KRAS only,2.851583242416382
COL1A2,KRAS only,2.4179513454437256
COL1A2,KRAS only,2.517683506011963
COL1A2,KRAS only,2.460538387298584
COL1A2,KRAS only,2.416428565979004
COL1A2,KRAS only,2.3286385536193848
COL1A2,KRAS only,2.8106191158294678
COL1A2,KRAS only,0.0
COL1A2,KRAS only,1.805173397064209
COL1A2,KRAS only,2.4515600204467773
COL1A2,KRAS only,2.792052984237671
COL1A2,KRAS only,3.2652482986450195
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7059733867645264
COL1A2,KRAS only,2.6913087368011475
COL1A2,KRAS only,2.2301278114318848
COL1A2,KRAS only,2.2455790042877197
COL1A2,KRAS only,2.527984380722046
COL1A2,KRAS only,2.6068365573883057
COL1A2,KRAS only,2.618645191192627
COL1A2,KRAS only,3.1367616653442383
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.424922227859497
COL1A2,KRAS only,2.466768503189087
COL1A2,KRAS only,2.900905132293701
COL1A2,KRAS only,2.4908876419067383
COL1A2,KRAS only,2.5722198486328125
COL1A2,KRAS only,2.682816743850708
COL1A2,KRAS only,2.350938081741333
COL1A2,KRAS only,2.362495183944702
COL1A2,KRAS only,3.123598098754883
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.3112494945526123
COL1A2,KRAS only,2.218305826187134
COL1A2,KRAS only,1.9312418699264526
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.735907793045044
COL1A2,KRAS only,2.537337303161621
COL1A2,KRAS only,2.166240930557251
COL1A2,KRAS only,2.148627281188965
COL1A2,KRAS only,2.274308204650879
COL1A2,KRAS only,2.573333978652954
COL1A2,KRAS only,2.6238155364990234
COL1A2,KRAS only,2.789594888687134
COL1A2,KRAS only,2.277559518814087
COL1A2,KRAS only,2.638654947280884
COL1A2,KRAS only,2.663332939147949
COL1A2,KRAS only,3.028266429901123
COL1A2,KRAS only,2.641256332397461
COL1A2,KRAS only,1.9558228254318237
COL1A2,KRAS only,2.26759672164917
COL1A2,KRAS only,2.437514543533325
COL1A2,KRAS only,2.4750022888183594
COL1A2,KRAS only,2.6905734539031982
COL1A2,KRAS only,2.64776611328125
COL1A2,KRAS only,2.4217028617858887
COL1A2,KRAS only,2.599809169769287
COL1A2,KRAS only,2.7773616313934326
COL1A2,KRAS only,2.6426198482513428
COL1A2,KRAS only,2.206207036972046
COL1A2,KRAS only,2.4677717685699463
COL1A2,KRAS only,2.8784143924713135
COL1A2,KRAS only,2.3461034297943115
COL1A2,KRAS only,1.9855096340179443
COL1A2,KRAS only,2.7640180587768555
COL1A2,KRAS only,2.8179197311401367
COL1A2,KRAS only,2.632366418838501
COL1A2,KRAS only,1.8986167907714844
COL1A2,KRAS only,2.1183409690856934
COL1A2,KRAS only,2.4489097595214844
COL1A2,KRAS only,2.47586989402771
COL1A2,KRAS only,2.524541139602661
COL1A2,KRAS only,2.9019198417663574
COL1A2,KRAS only,2.8660707473754883
COL1A2,KRAS only,1.8751177787780762
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4967963695526123
COL1A2,KRAS only,2.4939587116241455
COL1A2,KRAS only,2.644467353820801
COL1A2,KRAS only,2.5584254264831543
COL1A2,KRAS only,2.559551239013672
COL1A2,KRAS only,2.2542457580566406
COL1A2,KRAS only,2.288259506225586
COL1A2,KRAS only,2.5748934745788574
COL1A2,KRAS only,2.189592123031616
COL1A2,KRAS only,2.368706703186035
COL1A2,KRAS only,2.6700141429901123
COL1A2,KRAS only,2.415426731109619
COL1A2,KRAS only,2.2762629985809326
COL1A2,KRAS only,2.1169888973236084
COL1A2,KRAS only,2.223851203918457
COL1A2,KRAS only,2.321321964263916
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.680807590484619
COL1A2,KRAS only,2.7278292179107666
COL1A2,KRAS only,2.127437114715576
COL1A2,KRAS only,2.7516262531280518
COL1A2,KRAS only,2.3305327892303467
COL1A2,KRAS only,2.014007329940796
COL1A2,KRAS only,2.3743629455566406
COL1A2,KRAS only,2.2855520248413086
COL1A2,KRAS only,2.175355911254883
COL1A2,KRAS only,2.2071566581726074
COL1A2,KRAS only,2.4516139030456543
COL1A2,KRAS only,2.625248908996582
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7453954219818115
COL1A2,KRAS only,2.9086899757385254
COL1A2,KRAS only,2.247640609741211
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.771238327026367
COL1A2,KRAS only,2.2357382774353027
COL1A2,KRAS only,2.733452320098877
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.5471088886260986
COL1A2,KRAS only,2.516698122024536
COL1A2,KRAS only,2.6228199005126953
COL1A2,KRAS only,2.3214328289031982
COL1A2,KRAS only,2.9471070766448975
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.445357322692871
COL1A2,KRAS only,2.0484297275543213
COL1A2,KRAS only,2.2832374572753906
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.454792022705078
COL1A2,KRAS only,3.088585376739502
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.9262092113494873
COL1A2,KRAS only,2.3713784217834473
COL1A2,KRAS only,3.019808530807495
COL1A2,KRAS only,2.368577241897583
COL1A2,KRAS only,2.580683708190918
COL1A2,KRAS only,2.0729894638061523
COL1A2,KRAS only,2.7888951301574707
COL1A2,KRAS only,2.6137773990631104
COL1A2,KRAS only,2.5042624473571777
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.2587544918060303
COL1A2,KRAS only,2.691897392272949
COL1A2,KRAS only,2.557349443435669
COL1A2,KRAS only,2.5077922344207764
COL1A2,KRAS only,2.671602725982666
COL1A2,KRAS only,2.7421205043792725
COL1A2,KRAS only,2.5455472469329834
COL1A2,KRAS only,2.8137834072113037
COL1A2,KRAS only,2.4796042442321777
COL1A2,KRAS only,2.7356507778167725
COL1A2,KRAS only,2.882683753967285
COL1A2,KRAS only,3.4905173778533936
COL1A2,KRAS only,2.792908191680908
COL1A2,KRAS only,2.599217414855957
COL1A2,KRAS only,3.2892794609069824
COL1A2,KRAS only,2.4157626628875732
COL1A2,KRAS only,2.466898202896118
COL1A2,KRAS only,2.5548102855682373
COL1A2,KRAS only,1.473344326019287
COL1A2,KRAS only,2.1693012714385986
COL1A2,KRAS only,2.6659786701202393
COL1A2,KRAS only,1.939188838005066
COL1A2,KRAS only,2.4565956592559814
COL1A2,KRAS only,2.5385494232177734
COL1A2,KRAS only,2.9139366149902344
COL1A2,KRAS only,2.6799075603485107
COL1A2,KRAS only,2.105255603790283
COL1A2,KRAS only,3.2333929538726807
COL1A2,KRAS only,2.220022678375244
COL1A2,KRAS only,2.3839731216430664
COL1A2,KRAS only,2.217846393585205
COL1A2,KRAS only,2.4691710472106934
COL1A2,KRAS only,3.479126214981079
COL1A2,KRAS only,2.518123149871826
COL1A2,KRAS only,2.0571646690368652
COL1A2,KRAS only,2.3540494441986084
COL1A2,KRAS only,2.8070735931396484
COL1A2,KRAS only,2.674220561981201
COL1A2,KRAS only,2.5824038982391357
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.3282463550567627
COL1A2,KRAS only,2.960817813873291
COL1A2,KRAS only,2.4606494903564453
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.2595646381378174
COL1A2,KRAS only,2.493556261062622
COL1A2,KRAS only,2.8088715076446533
COL1A2,KRAS only,3.2458996772766113
COL1A2,KRAS only,2.3591251373291016
COL1A2,KRAS only,2.44307541847229
COL1A2,KRAS only,2.3049161434173584
COL1A2,KRAS only,2.0395431518554688
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4086008071899414
COL1A2,KRAS only,1.7777142524719238
COL1A2,KRAS only,2.8168601989746094
COL1A2,KRAS only,2.5817031860351562
COL1A2,KRAS only,2.430558681488037
COL1A2,KRAS only,2.642374277114868
COL1A2,KRAS only,2.6986963748931885
COL1A2,KRAS only,2.3690662384033203
COL1A2,KRAS only,2.735401153564453
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.8709940910339355
COL1A2,KRAS only,2.300670862197876
COL1A2,KRAS only,2.328795909881592
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.003264904022217
COL1A2,KRAS only,2.49682354927063
COL1A2,KRAS only,2.5616655349731445
COL1A2,KRAS only,2.552213668823242
COL1A2,KRAS only,2.424196481704712
COL1A2,KRAS only,2.4084644317626953
COL1A2,KRAS only,2.465106964111328
COL1A2,KRAS only,2.604506731033325
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4431443214416504
COL1A2,KRAS only,2.974342107772827
COL1A2,KRAS only,2.5483267307281494
COL1A2,KRAS only,2.5358941555023193
COL1A2,KRAS only,2.5143494606018066
COL1A2,KRAS only,2.5078330039978027
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7317516803741455
COL1A2,KRAS only,2.5265414714813232
COL1A2,KRAS only,1.9918358325958252
COL1A2,KRAS only,2.2496814727783203
COL1A2,KRAS only,2.1572775840759277
COL1A2,KRAS only,3.189804792404175
COL1A2,KRAS only,2.813286066055298
COL1A2,KRAS only,2.6779263019561768
COL1A2,KRAS only,2.7316298484802246
COL1A2,KRAS only,2.9283671379089355
COL1A2,KRAS only,2.6816556453704834
COL1A2,KRAS only,2.73213267326355
COL1A2,KRAS only,3.1707630157470703
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.446129322052002
COL1A2,KRAS only,2.1889703273773193
COL1A2,KRAS only,2.373838424682617
COL1A2,KRAS only,2.558260917663574
COL1A2,KRAS only,2.4405040740966797
COL1A2,KRAS only,2.088301181793213
COL1A2,KRAS only,2.750666618347168
COL1A2,KRAS only,2.6315133571624756
COL1A2,KRAS only,2.8216664791107178
COL1A2,KRAS only,2.428352117538452
COL1A2,KRAS only,1.8958992958068848
COL1A2,KRAS only,2.445023775100708
COL1A2,KRAS only,2.8228838443756104
COL1A2,KRAS only,2.9448792934417725
COL1A2,KRAS only,1.681885004043579
COL1A2,KRAS only,2.787214517593384
COL1A2,KRAS only,2.7091479301452637
COL1A2,KRAS only,2.4466745853424072
COL1A2,KRAS only,2.309427261352539
COL1A2,KRAS only,2.912909746170044
COL1A2,KRAS only,1.885148286819458
COL1A2,KRAS only,2.425919532775879
COL1A2,KRAS only,2.658876419067383
COL1A2,KRAS only,2.1437578201293945
COL1A2,KRAS only,2.269725799560547
COL1A2,KRAS only,2.489932060241699
COL1A2,KRAS only,2.496061325073242
COL1A2,KRAS only,2.158496141433716
COL1A2,KRAS only,2.756141185760498
COL1A2,KRAS only,2.4230055809020996
COL1A2,KRAS only,1.9077839851379395
COL1A2,KRAS only,2.7366015911102295
COL1A2,KRAS only,2.4945197105407715
COL1A2,KRAS only,2.370600938796997
COL1A2,KRAS only,2.7878875732421875
COL1A2,KRAS only,3.056472063064575
COL1A2,KRAS only,2.443817138671875
COL1A2,KRAS only,2.8049893379211426
COL1A2,KRAS only,2.4807510375976562
COL1A2,KRAS only,2.6172409057617188
COL1A2,KRAS only,2.1049623489379883
COL1A2,KRAS only,2.4322333335876465
COL1A2,KRAS only,1.848252773284912
COL1A2,KRAS only,2.3162641525268555
COL1A2,KRAS only,2.611335039138794
COL1A2,KRAS only,2.989215612411499
COL1A2,KRAS only,1.9523266553878784
COL1A2,KRAS only,2.5472164154052734
COL1A2,KRAS only,2.8525235652923584
COL1A2,KRAS only,2.2088966369628906
COL1A2,KRAS only,2.092336654663086
COL1A2,KRAS only,2.3354849815368652
COL1A2,KRAS only,2.3050484657287598
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.6855275630950928
COL1A2,KRAS only,3.3374602794647217
COL1A2,KRAS only,2.0984792709350586
COL1A2,KRAS only,2.3052756786346436
COL1A2,KRAS only,2.7067618370056152
COL1A2,KRAS only,1.848846673965454
COL1A2,KRAS only,2.563063144683838
COL1A2,KRAS only,2.357712745666504
COL1A2,KRAS only,2.875344753265381
COL1A2,KRAS only,2.59682035446167
COL1A2,KRAS only,2.3307621479034424
COL1A2,KRAS only,2.726109266281128
COL1A2,KRAS only,2.632147789001465
COL1A2,KRAS only,0.0
COL1A2,KRAS only,1.3810176849365234
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.6230716705322266
COL1A2,KRAS only,2.5741100311279297
COL1A2,KRAS only,2.5069291591644287
COL1A2,KRAS only,2.3641397953033447
COL1A2,KRAS only,2.7700114250183105
COL1A2,KRAS only,2.7573392391204834
COL1A2,KRAS only,2.3954670429229736
COL1A2,KRAS only,2.8704113960266113
COL1A2,KRAS only,2.5025434494018555
COL1A2,KRAS only,2.672217845916748
COL1A2,KRAS only,2.1829984188079834
COL1A2,KRAS only,2.634619951248169
COL1A2,KRAS only,2.4224517345428467
COL1A2,KRAS only,2.5717904567718506
COL1A2,KRAS only,1.2752008438110352
COL1A2,KRAS only,2.8271424770355225
COL1A2,KRAS only,2.8696093559265137
COL1A2,KRAS only,2.518862247467041
COL1A2,KRAS only,2.888047933578491
COL1A2,KRAS only,2.8848419189453125
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.089113473892212
COL1A2,KRAS only,2.4178829193115234
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.5955328941345215
COL1A2,KRAS only,2.444166660308838
COL1A2,KRAS only,2.5868358612060547
COL1A2,KRAS only,2.2300381660461426
COL1A2,KRAS only,2.57096791267395
COL1A2,KRAS only,2.8288779258728027
COL1A2,KRAS only,1.6581528186798096
COL1A2,KRAS only,2.588088035583496
COL1A2,KRAS only,2.4510726928710938
COL1A2,KRAS only,2.831916093826294
COL1A2,KRAS only,2.688743829727173
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7383673191070557
COL1A2,KRAS only,2.703063726425171
COL1A2,KRAS only,2.5264251232147217
COL1A2,KRAS only,2.78474497795105
COL1A2,KRAS only,2.5109024047851562
COL1A2,KRAS only,2.369201183319092
COL1A2,KRAS only,2.9854159355163574
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4239120483398438
COL1A2,KRAS only,2.171844959259033
COL1A2,KRAS only,1.822669506072998
COL1A2,KRAS only,2.3573546409606934
COL1A2,KRAS only,2.6554276943206787
COL1A2,KRAS only,2.3719444274902344
COL1A2,KRAS only,1.645605206489563
COL1A2,KRAS only,1.99244225025177
COL1A2,KRAS only,2.6147570610046387
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.706085443496704
COL1A2,KRAS only,2.4154295921325684
COL1A2,KRAS only,2.4548819065093994
COL1A2,KRAS only,2.8130223751068115
COL1A2,KRAS only,3.2312331199645996
COL1A2,KRAS only,3.449209690093994
COL1A2,KRAS only,2.4495246410369873
COL1A2,KRAS only,2.589387893676758
COL1A2,KRAS only,2.7997684478759766
COL1A2,KRAS only,2.2969541549682617
COL1A2,KRAS only,3.200934410095215
COL1A2,KRAS only,2.333693742752075
COL1A2,KRAS only,2.9018566608428955
COL1A2,KRAS only,2.6280670166015625
COL1A2,KRAS only,3.411616325378418
COL1A2,KRAS only,2.763051986694336
COL1A2,KRAS only,2.488267421722412
COL1A2,KRAS only,2.1573288440704346
COL1A2,KRAS only,2.7796311378479004
COL1A2,KRAS only,2.1245877742767334
COL1A2,KRAS only,1.5191805362701416
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.5482029914855957
COL1A2,KRAS only,2.609973907470703
COL1A2,KRAS only,2.491105794906616
COL1A2,KRAS only,2.598135471343994
COL1A2,KRAS only,2.2929580211639404
COL1A2,KRAS only,2.6342430114746094
COL1A2,KRAS only,3.301323652267456
COL1A2,KRAS only,2.489182710647583
COL1A2,KRAS only,0.0
COL1A2,KRAS only,1.8496246337890625
COL1A2,KRAS only,2.651932716369629
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4508056640625
COL1A2,KRAS only,2.5187933444976807
COL1A2,KRAS only,2.5421626567840576
COL1A2,KRAS only,2.004537582397461
COL1A2,KRAS only,2.5665507316589355
COL1A2,KRAS only,2.2815771102905273
COL1A2,KRAS only,2.3595848083496094
COL1A2,KRAS only,2.4693002700805664
COL1A2,KRAS only,3.0478389263153076
COL1A2,KRAS only,3.067241907119751
COL1A2,KRAS only,2.6826820373535156
COL1A2,KRAS only,2.551781177520752
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.618225336074829
COL1A2,KRAS only,2.4084739685058594
COL1A2,KRAS only,2.713474988937378
COL1A2,KRAS only,2.391404390335083
COL1A2,KRAS only,2.8830409049987793
COL1A2,KRAS only,2.535064220428467
COL1A2,KRAS only,2.1403961181640625
COL1A2,KRAS only,3.13360333442688
COL1A2,KRAS only,2.553507089614868
COL1A2,KRAS only,2.739112377166748
COL1A2,KRAS only,2.7654976844787598
COL1A2,KRAS only,3.0325448513031006
COL1A2,KRAS only,2.7110462188720703
COL1A2,KRAS only,2.7270140647888184
COL1A2,KRAS only,2.468034505844116
COL1A2,KRAS only,2.3860511779785156
COL1A2,KRAS only,2.42765474319458
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.7326602935791016
COL1A2,KRAS only,2.391256332397461
COL1A2,KRAS only,2.2886383533477783
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,3.368835210800171
COL1A2,KRAS only,2.718954086303711
COL1A2,KRAS only,2.451601505279541
COL1A2,KRAS only,2.661562442779541
COL1A2,KRAS only,2.5179343223571777
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4660449028015137
COL1A2,KRAS only,2.4252536296844482
COL1A2,KRAS only,2.6263628005981445
COL1A2,KRAS only,0.0
COL1A2,KRAS only,1.7787740230560303
COL1A2,KRAS only,3.1570451259613037
COL1A2,KRAS only,2.697845220565796
COL1A2,KRAS only,2.9345459938049316
COL1A2,KRAS only,2.516162872314453
COL1A2,KRAS only,1.8381071090698242
COL1A2,KRAS only,2.5601112842559814
COL1A2,KRAS only,2.426515579223633
COL1A2,KRAS only,2.4806854724884033
COL1A2,KRAS only,2.0319807529449463
COL1A2,KRAS only,2.3057496547698975
COL1A2,KRAS only,2.200829029083252
COL1A2,KRAS only,2.4639580249786377
COL1A2,KRAS only,2.453929901123047
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.063532590866089
COL1A2,KRAS only,2.0880472660064697
COL1A2,KRAS only,2.2975826263427734
COL1A2,KRAS only,2.4374561309814453
COL1A2,KRAS only,1.733820915222168
COL1A2,KRAS only,2.3621604442596436
COL1A2,KRAS only,2.1390795707702637
COL1A2,KRAS only,2.6481499671936035
COL1A2,KRAS only,2.5972723960876465
COL1A2,KRAS only,2.155940532684326
COL1A2,KRAS only,3.0640249252319336
COL1A2,KRAS only,2.907275676727295
COL1A2,KRAS only,2.458080768585205
COL1A2,KRAS only,2.3791937828063965
COL1A2,KRAS only,2.490025758743286
COL1A2,KRAS only,2.826636552810669
COL1A2,KRAS only,2.4235222339630127
COL1A2,KRAS only,2.280559539794922
COL1A2,KRAS only,2.570737361907959
COL1A2,KRAS only,2.960513114929199
COL1A2,KRAS only,2.49160099029541
COL1A2,KRAS only,2.455254316329956
COL1A2,KRAS only,3.064857006072998
COL1A2,KRAS only,2.3879408836364746
COL1A2,KRAS only,2.698467493057251
COL1A2,KRAS only,2.509268283843994
COL1A2,KRAS only,2.570589780807495
COL1A2,KRAS only,2.6242268085479736
COL1A2,KRAS only,3.0607545375823975
COL1A2,KRAS only,1.6788780689239502
COL1A2,KRAS only,3.373955488204956
COL1A2,KRAS only,0.0
COL1A2,KRAS only,1.99484121799469
COL1A2,KRAS only,2.70064115524292
COL1A2,KRAS only,2.731886148452759
COL1A2,KRAS only,2.1762821674346924
COL1A2,KRAS only,2.2568747997283936
COL1A2,KRAS only,2.657900810241699
COL1A2,KRAS only,1.282729983329773
COL1A2,KRAS only,2.4836714267730713
COL1A2,KRAS only,2.3955342769622803
COL1A2,KRAS only,2.5740244388580322
COL1A2,KRAS only,2.5785794258117676
COL1A2,KRAS only,2.463610887527466
COL1A2,KRAS only,1.922771692276001
COL1A2,KRAS only,2.6639137268066406
COL1A2,KRAS only,2.9515137672424316
COL1A2,KRAS only,2.6013472080230713
COL1A2,KRAS only,2.3530266284942627
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.6997311115264893
COL1A2,KRAS only,2.121891736984253
COL1A2,KRAS only,2.7564456462860107
COL1A2,KRAS only,2.8042685985565186
COL1A2,KRAS only,2.673430919647217
COL1A2,KRAS only,2.7245032787323
COL1A2,KRAS only,2.4238815307617188
COL1A2,KRAS only,2.602109909057617
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.458662986755371
COL1A2,KRAS only,2.5973753929138184
COL1A2,KRAS only,2.3070034980773926
COL1A2,KRAS only,1.8967976570129395
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.6053051948547363
COL1A2,KRAS only,0.0
COL1A2,KRAS only,0.0
COL1A2,KRAS only,2.4878249168395996
COL1A2,KRAS only,2.2842860221862793
COL1A2,KRAS only,2.459045171737671
COL1A2,KRAS only,2.543883800506592
COL1A2,KRAS only,2.434290885925293
COL1A2,KRAS only,2.3541393280029297
COL1A2,KRAS only,2.898068428039551
COL1A2,KRAS only,2.7096285820007324
COL1A2,KRAS only,2.5441105365753174
COL1A2,KRAS only,2.1637847423553467
COL1A2,KRAS only,2.5456204414367676
COL1A2,KRAS only,0.0
COL1A2,KRAS only,3.087053060531616
COL1A2,KRAS only,2.6985456943511963
COL1A2,KRAS only,2.058399200439453
COL1A2,KRAS only,2.391101598739624
COL1A2,KRAS only,2.1851565837860107
COL1A2,KRAS only,2.7260262966156006
COL1A2,KRAS only,1.6817586421966553
COL1A2,KRAS only,2.1450119018554688
COL1A2,KRAS only,1.9786149263381958
COL1A2,KRAS only,2.8237757682800293
COL1A2,KRAS only,2.546226739883423
COL1A2,KRAS only,3.1039538383483887
COL1A2,KRAS only,2.4872801303863525
COL1A2,KRAS only,2.8062617778778076
COL1A2,KRAS only,2.503870964050293
COL1A2,KRAS only,2.080122947692871
COL1A2,KRAS only,2.2544586658477783
COL1A2,KRAS only,1.0651791095733643
COL1A2,KRAS only,2.9108057022094727
COL1A2,KRAS only,3.0766358375549316
COL1A2,KRAS only,3.1626691818237305
