phenotype,non-cancer,early,advanced
STAT4+CCR7+LAG3+,0.21081089779694567,0.6351045694102441,0.577058710380645
STAT4+CCR7+LAG3-,2.1338568738835875,4.87247768777368,5.133685267904849
STAT4+CCR7-LAG3+,2.690655123026665,2.11701523136748,2.945136677424181
STAT4+CCR7-LAG3-,17.94950193913841,10.092591560908756,10.816644937912757
STAT4-CCR7+LAG3+,0.4425419610241226,0.8713189004891421,1.0835880228258779
STAT4-CCR7+LAG3-,7.383209153376997,17.136681188648343,20.799760627497914
STAT4-CCR7-LAG3+,7.518385606926184,9.512083700096936,10.03227254269166
STAT4-CCR7-LAG3-,61.67103844482709,54.76272716130541,48.61185321336212
