"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","thresh_used"
"Alveolar fibroblasts","AT2","LAMA2","CD44",0.0398968151366275,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMA4","CD44",0.0729249266650541,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMB1","CD44",0.0647453895640349,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","LAMB1","CD44",0.034525187282244,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMB3","CD44",0.0109038404766812,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","LAMC1","CD44",0.0339784096364056,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL1A1","SDC4",0.0330710484228733,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL1A1","SDC4",0.00984252786461356,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL1A1","SDC4",0.117487581677985,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL1A2","SDC4",0.106604849782362,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL1A2","SDC4",0.0277378276294618,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL1A2","SDC4",0.118753454327779,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A1","SDC4",0.0165576857656376,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL4A1","SDC4",0.0821837655413493,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A2","SDC4",0.0479027586653141,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL4A2","SDC4",0.0306397810904032,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A3","SDC4",0.0109823365225546,0,"COL4A3_SDC4","COL4A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A4","SDC4",0.0107682505404746,0,"COL4A4_SDC4","COL4A4 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL4A5","SDC4",0.00984252786461356,0,"COL4A5_SDC4","COL4A5 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A1","SDC4",0.015553321161883,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A1","SDC4",0.0789452997197509,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL6A2","SDC4",0.0327095367095495,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A2","SDC4",0.0255828211439862,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A2","SDC4",0.0314173468782584,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","COL6A3","SDC4",0.0166849262957801,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A3","SDC4",0.064113179801466,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","COL6A3","SDC4",0.11463486121989,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","COL6A6","SDC4",0.063866953784081,0,"COL6A6_SDC4","COL6A6 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Adventitial fibroblasts","AT2","FN1","SDC4",0.0925106475657984,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","FN1","SDC4",0.0639826291871983,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","FN1","SDC4",0.117994296359234,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT2","TNXB","SDC4",0.0506819501046453,0,"TNXB_SDC4","TNXB - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","THBS2","SDC4",0.0309241140971353,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","THBS2","CD47",0.157828417873947,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT2","THBS2","CD47",0.0910644546798635,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","THBS2","CD47",0.030725099280209,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","APP","CD74",0.279847760715918,0.02,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849",0.05
"Peribronchial fibroblasts","Goblet (nasal)","APP","CD74",0.21276719783726,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849",0.05
"Alveolar fibroblasts","AT1","CADM1","CADM1",0.0663879895951985,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895",0.05
"Alveolar fibroblasts","AT2","CADM1","CADM1",0.0145106953146162,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","CD46","JAG1",0.0167625916532514,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","CD46","JAG1",0.0299213312767782,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","CD46","JAG1",0.0188247464395501,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448",0.05
"Alveolar fibroblasts","AT1","CD99","CD99",0.0199860852192441,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","CD99","CD99",0.0122492460652702,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","AT2","CD99","CD99L2",0.0124644992817357,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","CD99","CD99L2",0.0140035763139538,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514",0.05
"Adventitial fibroblasts","AT1","CDH1","CDH1",0.0235041448216968,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514",0.05
"Adventitial fibroblasts","AT2","CDH1","CDH1",0.0198659785768871,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","CDH1","CDH1",0.0187670225696148,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514",0.05
"Adventitial fibroblasts","AT1","CDH1","ITGA2_ITGB1",0.0229665271329154,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763",0.05
"Adventitial fibroblasts","Multiciliated (nasal)","CDH1","ITGA2_ITGB1",0.0175539163030063,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763",0.05
"Alveolar fibroblasts","AT2","EFNA5","EPHA4",0.0131591377681146,0,"EFNA5_EPHA4","EFNA5 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347",0.05
"Alveolar fibroblasts","AT1","JAM3","F11R",0.0119659164503869,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","AT2","MPZL1","MPZL1",0.0130803375242147,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","NEGR1","NEGR1",0.161826522469809,0,"NEGR1_NEGR1","NEGR1 - NEGR1","NEGR","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","AT1","PTPRM","PTPRM",0.229166205609146,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","AT2","PTPRM","PTPRM",0.211157157958104,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","PTPRM","PTPRM",0.262770913376286,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","SEMA4D","PLXNB1",0.0367617979596509,0,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782",0.05
"Alveolar fibroblasts","AT1","SEMA4D","PLXNB2",0.0115657017236506,0,"SEMA4D_PLXNB2","SEMA4D - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","SEMA4D","PLXNB2",0.0331002968456958,0,"SEMA4D_PLXNB2","SEMA4D - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782",0.05
"Alveolar fibroblasts","AT1","SEMA5A","PLXNA1",0.009508081002225,0,"SEMA5A_PLXNA1","SEMA5A - PLXNA1","SEMA5","Cell-Cell Contact","PMID: 27533782",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","NRXN3","CLSTN1",0.0346115245527244,0,"Q9HDB5_CLSTN1","NRXN3 - CLSTN1","NRXN","Cell-Cell Contact","PMID: 32434929",0.05
"Alveolar fibroblasts","AT2","LRFN5","PTPRD",0.0227377499007808,0,"LRFN5_PTPRD","LRFN5 - PTPRD","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315",0.05
"Alveolar fibroblasts","AT1","LRFN5","PTPRF",0.0564753121092996,0,"LRFN5_PTPRF","LRFN5 - PTPRF","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315",0.05
"Alveolar fibroblasts","AT2","LRFN5","PTPRF",0.0144349634312792,0,"LRFN5_PTPRF","LRFN5 - PTPRF","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","LRFN5","PTPRF",0.0282976923393138,0,"LRFN5_PTPRF","LRFN5 - PTPRF","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315",0.05
"Alveolar fibroblasts","AT1","CD99","PILRB",0.0218023285907066,0,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675",0.05
"Alveolar fibroblasts","AT2","CD99","PILRB",0.0171719705837038,0,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","CD99","PILRB",0.0436922873919114,0,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675",0.05
"Peribronchial fibroblasts","AT2","CEACAM6","CEACAM6",0.0341425256734279,0.02,"CEACAM6_CEACAM6","CEACAM6 - CEACAM6","CEACAM","Cell-Cell Contact","PMID:11590190",0.05
"Peribronchial fibroblasts","Goblet (nasal)","CEACAM6","CEACAM6",0.0813983492360311,0,"CEACAM6_CEACAM6","CEACAM6 - CEACAM6","CEACAM","Cell-Cell Contact","PMID:11590190",0.05
