"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","thresh_used"
"Alveolar fibroblasts","AT1","BMP5","BMPR1A_BMPR2",0.129314344999287,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","AT2","BMP5","BMPR1A_BMPR2",0.0568032591544386,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","Goblet (nasal)","BMP5","BMPR1A_BMPR2",0.0276460094177806,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","BMP5","BMPR1A_BMPR2",0.06681121604231,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","AT1","BMP5","BMPR1B_BMPR2",0.115812174155787,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","Goblet (nasal)","BMP5","BMPR1B_BMPR2",0.0679844552825287,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","BMP5","BMPR1B_BMPR2",0.0658506507073655,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264",0.05
"Alveolar fibroblasts","AT1","WNT2","FZD6_LRP6",0.0212786474451704,0,"WNT2_FZD6_LRP6","WNT2 - (FZD6+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147",0.05
"Alveolar fibroblasts","Goblet (nasal)","FGF2","FGFR2",0.0177606757319721,0,"FGF2_FGFR2","FGF2 - FGFR2","FGF","Secreted Signaling","PMC: 4393358",0.05
"Alveolar fibroblasts","AT1","SLIT2","ROBO1",0.109586939829754,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268",0.05
"Alveolar fibroblasts","Goblet (nasal)","SLIT2","ROBO1",0.0841627085237696,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL1A1","ITGA2_ITGB1",0.017125117843787,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL1A1","ITGA2_ITGB1",0.113603245381228,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL1A2","ITGA2_ITGB1",0.0673573840564622,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL1A2","ITGA2_ITGB1",0.117335275661189,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL4A1","ITGA2_ITGB1",0.017698122869952,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL4A1","ITGA2_ITGB1",0.0719090517999198,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL4A2","ITGA2_ITGB1",0.0483087076056927,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL4A2","ITGA2_ITGB1",0.0293876693577025,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL4A5","ITGA2_ITGB1",0.018413778513225,0,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL6A1","ITGA2_ITGB1",0.0531268506531257,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL6A1","ITGA2_ITGB1",0.0280370315534987,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL6A2","ITGA2_ITGB1",0.050411854718464,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL6A2","ITGA2_ITGB1",0.0705567193923209,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL6A3","ITGA2_ITGB1",0.0688133949520471,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","COL6A3","ITGA2_ITGB1",0.111704104397603,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","COL6A6","ITGA2_ITGB1",0.0692543405634724,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","AT1","FN1","ITGA3_ITGB1",0.110323934767208,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","AT1","FN1","ITGA3_ITGB1",0.162613913823667,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","FN1","ITGA3_ITGB1",0.0661409420913337,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","FN1","ITGA3_ITGB1",0.0998396493459662,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Multiciliated (nasal)","FN1","ITGA3_ITGB1",0.0883268146775467,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Multiciliated (nasal)","FN1","ITGA3_ITGB1",0.131734639955514,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","LAMA2","ITGA2_ITGB1",0.0549444319696912,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","LAMA4","ITGA2_ITGB1",0.0722710766902705,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Peribronchial fibroblasts","Goblet (nasal)","LAMA4","ITGA2_ITGB1",0.0240726006461769,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","LAMB1","ITGA2_ITGB1",0.0690182845752797,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
"Alveolar fibroblasts","Goblet (nasal)","LAMC1","ITGA2_ITGB1",0.0524192174487008,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512",0.05
