feature,tumor_stage,value
EMT,non-cancer,-0.06827718572589095
EMT,non-cancer,0.06090757757511194
EMT,non-cancer,0.044465802189939646
EMT,non-cancer,0.011245363576267917
EMT,non-cancer,0.08971948541206998
EMT,non-cancer,0.19055712037539962
EMT,non-cancer,-0.020362286361562412
EMT,non-cancer,0.0399895982302575
EMT,non-cancer,0.12042271100134944
EMT,non-cancer,-0.03403995794246795
EMT,non-cancer,-0.0018778973422751352
EMT,non-cancer,-0.019685628537829396
EMT,non-cancer,0.022109749557649022
EMT,non-cancer,-0.01667356787909692
EMT,non-cancer,0.048900411699278556
EMT,non-cancer,-0.009315365810559195
EMT,non-cancer,-0.04294029760772969
EMT,non-cancer,-0.04255458941720748
EMT,non-cancer,0.041562445156855955
EMT,non-cancer,-0.062435883871072996
EMT,non-cancer,6.295608168718769e-05
EMT,non-cancer,-0.04089914890805994
EMT,non-cancer,-0.015422148800720764
EMT,non-cancer,-0.03453072732051442
EMT,non-cancer,0.04186943153139494
EMT,non-cancer,0.01867893095318797
EMT,non-cancer,-0.06262450935517677
EMT,non-cancer,-0.003515937211534134
EMT,non-cancer,-0.07375021417821175
EMT,non-cancer,0.07745555366494128
EMT,non-cancer,0.02006757510842097
EMT,non-cancer,-0.01102748832372838
EMT,non-cancer,-0.05548180302556721
EMT,non-cancer,-0.03454019499786992
EMT,non-cancer,-0.03778513243287718
EMT,non-cancer,0.046215437743437046
EMT,non-cancer,-0.031738070837015395
EMT,non-cancer,-0.014159017371856514
EMT,non-cancer,-0.02864302113008088
EMT,non-cancer,0.03440785658119048
EMT,non-cancer,0.007081914992428648
EMT,non-cancer,-0.04753977934977506
EMT,non-cancer,-0.015075261998245285
EMT,non-cancer,-0.034117865273863165
EMT,non-cancer,-0.009361274702748251
EMT,non-cancer,0.051648143361556084
EMT,non-cancer,-0.025843370366165214
EMT,non-cancer,0.01651653443702017
EMT,non-cancer,0.030191013064095884
EMT,non-cancer,0.043405370135128664
EMT,non-cancer,-0.03185964446933538
EMT,non-cancer,-0.0005162809080624109
EMT,non-cancer,0.007047670347889862
EMT,non-cancer,-0.05603140267583752
EMT,non-cancer,0.007097412845930379
EMT,non-cancer,0.11888469794985196
EMT,non-cancer,-0.059532331774488995
EMT,non-cancer,0.03586653901795489
EMT,non-cancer,0.014728750371795572
EMT,non-cancer,-0.07220913190319489
EMT,non-cancer,-0.023381504201751627
EMT,non-cancer,0.0679759466407622
EMT,non-cancer,0.024285328724885875
EMT,non-cancer,-0.005936140038438065
EMT,non-cancer,-0.026861222456786404
EMT,non-cancer,0.01765338599510083
EMT,non-cancer,-0.031435815690230226
EMT,non-cancer,-0.07875404335923429
EMT,non-cancer,0.1871431743171098
EMT,non-cancer,0.05184109459692876
EMT,non-cancer,-0.010572379274395777
EMT,non-cancer,0.03005465809824831
EMT,non-cancer,-0.02995373684666
EMT,non-cancer,0.102001468317653
EMT,non-cancer,0.038364093571643665
EMT,non-cancer,-0.006970927028216271
EMT,non-cancer,-0.018180655113901795
EMT,non-cancer,-0.07166027778163767
EMT,non-cancer,0.012600261622272242
EMT,non-cancer,-0.05445801707440909
EMT,non-cancer,-0.009307571295702498
EMT,non-cancer,-0.08933733237923396
EMT,non-cancer,-0.023067311635965572
EMT,non-cancer,-0.08116764129067015
EMT,non-cancer,-0.04817750460819828
EMT,non-cancer,-0.006151094683996189
EMT,non-cancer,0.0537591691800428
EMT,non-cancer,0.07186632302034142
EMT,non-cancer,-0.07526498030516876
EMT,non-cancer,-0.03780074820394819
EMT,non-cancer,-0.04462329478360046
EMT,non-cancer,-0.030311329756415206
EMT,non-cancer,-0.0022395584150418785
EMT,non-cancer,-0.048746954948139465
EMT,non-cancer,0.008689995746447646
EMT,non-cancer,-0.018587245693811427
EMT,non-cancer,0.058194308844354725
EMT,non-cancer,-0.08123555410148775
EMT,non-cancer,-0.030907914686615245
EMT,non-cancer,-0.04868787122391144
EMT,non-cancer,0.1277278933126576
EMT,non-cancer,-0.004342527856744341
EMT,non-cancer,-0.0028686945033004757
EMT,non-cancer,-0.003177036813081846
EMT,non-cancer,-0.012701900960389062
EMT,non-cancer,-0.039850625167319007
EMT,non-cancer,-0.04389656602821021
EMT,non-cancer,-0.037209793195257274
EMT,non-cancer,0.007544865676923855
EMT,non-cancer,-0.0108472096335991
EMT,non-cancer,-0.08766990371671121
EMT,non-cancer,0.00022525880797108488
EMT,non-cancer,-0.05133610500038874
EMT,non-cancer,-0.10099915024870067
EMT,non-cancer,0.05572150859777797
EMT,non-cancer,-0.07247355604034336
EMT,non-cancer,-0.029339556900156327
EMT,non-cancer,-0.02983112219774757
EMT,non-cancer,-0.0043343468426970955
EMT,non-cancer,0.04176210260528651
EMT,non-cancer,0.04050708715785134
EMT,non-cancer,-0.052217100126942584
EMT,non-cancer,0.0883804197613719
EMT,non-cancer,-0.037533012714440955
EMT,non-cancer,0.04981163876888042
EMT,non-cancer,-0.016400274639514406
EMT,non-cancer,-0.0432155296094823
EMT,non-cancer,0.07766275422373835
EMT,non-cancer,-0.03390118972712361
EMT,non-cancer,-0.06325711821960098
EMT,non-cancer,-0.06452702486549398
EMT,non-cancer,0.009376928016156902
EMT,non-cancer,-0.019356307900948222
EMT,non-cancer,-0.027317923839909886
EMT,non-cancer,-0.0021290786809124163
EMT,non-cancer,-0.028230250087869953
EMT,non-cancer,-0.05524191141815625
EMT,non-cancer,-0.06241515426196008
EMT,non-cancer,0.09221106331355289
